subject,repetition,context,interference,g,swap,SD,nTrials
24,5,0,0,0.00629405959297214,0.00267742680886721,24.0458688120746,21
24,5,0,1,0.426386868184819,0.00240722342540627,13.7133263199336,20
24,5,1,0,0.0667672256938555,0.00304060805647026,28.9665074281919,23
24,5,1,1,0.44273834501911,0.00100777882922682,17.9054441301695,26
25,1,0,0,0.0612752523560391,0.00888682395030212,21.1307235970401,24
25,1,0,1,0.593544714008046,0.383031924100584,5471.21617828674,18
25,1,1,0,0.273196133773809,0.000108621895967778,23.0479575959822,24
25,1,1,1,0.7906665357404,0.00758610399873919,5.53536882388224,27
25,5,0,0,0.00137589453942588,0.00705392768438616,17.5549364067225,21
25,5,0,1,0.00120903230728476,0.00204920714791139,19.6037127688821,23
25,5,1,0,0.04349849896796,0.00334007588918528,15.2945760884714,25
25,5,1,1,0.00374201531251366,0.00422873568474449,13.1146170406824,23
26,1,0,0,0.00492031099920644,0.00451294153127987,24.1771933526019,19
26,1,0,1,0.633377365676865,0.0117001862055534,19.7921085619542,26
26,1,1,0,0.0636272678607227,0.00305298574530704,30.166992202849,22
26,1,1,1,0.283331715959828,0.135535721870621,751639829.899685,24
26,5,0,0,0.1431534738791,0.000110082217355565,17.5823857864072,23
26,5,0,1,0.102502792582159,0.00132515909230976,19.4160702648039,20
26,5,1,0,0.0424144040124202,0.00101808983015618,22.6107228593728,23
26,5,1,1,0.127357700297785,0.000668084614650854,19.1645964407654,23
27,1,0,0,0.0420594585860491,0.000228285807121262,24.4212677703678,26
27,1,0,1,0.479868220193941,0.00326303451633081,31.612136233482,25
27,1,1,0,0.0798840867616365,0.000520085196000354,17.7267924022257,29
27,1,1,1,0.534130661941028,0.00148336674953733,16.2340718299544,25
27,5,0,0,0.142921463199307,0.000636275578113653,17.341277638017,26
27,5,0,1,0.0427361171027516,0.00116530977794454,16.4281530754751,26
27,5,1,0,0.0187822263010165,0.00469068140618456,17.9490856978022,22
27,5,1,1,0.00345769471315393,0.0023005220114867,22.8916854316314,26
28,1,0,0,0.00161154165294553,0.00422967292877471,19.5800122004965,24
28,1,0,1,0.00758786179363097,0.00610238485196307,34.6634886312997,24
28,1,1,0,0.000368942898456757,0.0120348991432941,23.6655509881941,25
28,1,1,1,0.502621373517422,0.00022417128699833,20.4407118297443,21
28,5,0,0,0.00416107548164906,0.00189628609833053,13.3578337913287,22
28,5,0,1,0.000385814438434873,0.0035618867176035,11.4139068115569,22
28,5,1,0,9.95386470808747e-05,0.00540709127454155,11.4392481956799,27
28,5,1,1,0.0539272362433898,6.18504852539434e-05,12.1853649460114,24
29,1,0,0,0.00313740776396802,0.00675726599010463,48.1789735079825,28
29,1,0,1,0.217987520209582,0.241412503299884,516690.643360107,28
29,1,1,0,0.396405375272092,1.36451194517606e-05,30.8452487475831,29
29,1,1,1,0.490613046402741,0.000194385771871882,28.8138300337992,30
29,5,0,0,0.000107823130703955,0.00148584071652882,21.0639747510402,28
29,5,0,1,0.0462867308666159,0.0012470177791997,24.3800532819519,26
29,5,1,0,0.000143605592733383,0.00379795599135568,24.7078903787565,30
29,5,1,1,0.131814778358593,0.000522616261623641,17.9176104199152,27
30,1,0,0,0.298574055306759,0.00288181567268792,26.6171906067741,30
30,1,1,0,0.00327016596170188,2.45045180115692e-05,37.1068006856008,30
30,5,0,0,0.0054510170964947,0.00646440326801558,22.5631078874472,27
30,5,0,1,0.177371170371404,0.00174621442136859,22.2329404329296,28
30,5,1,0,0.186443604637477,0.00153148574786507,31.1719546406817,28
30,5,1,1,0.00407513570091782,0.00464099915928851,23.2065063533445,26
31,1,0,0,0.0389580671007803,4.90507188373526e-05,15.1857007063407,30
31,1,0,1,0.0122913931696097,0.924475733700941,16635.072204619,29
